date,PRCP_Illinois,PRCP_Indiana,PRCP_Nebraska,PRCP_Ohio,PRCP_Iowa,Season,Year,Month
2015-03-01,4.442857142857143,5.885714285714285,0.0,4.65,0.4,Spring,2015,3
2015-03-02,0.05,2.4142857142857137,0.0,3.7166666666666655,0.0,Spring,2015,3
2015-03-03,3.1666666666666665,2.9125,0.5833333333333334,0.21666666666666667,4.625,Spring,2015,3
2015-03-04,0.16666666666666666,16.7,0.18333333333333326,12.95,0.0625,Spring,2015,3
2015-03-05,0.0,2.042857142857143,0.0,5.8,0.06666666666666668,Spring,2015,3
2015-03-06,0.0,0.0,0.0,1.4333333333333331,0.0,Spring,2015,3
2015-03-07,0.0,0.0,0.0,0.0,0.0,Spring,2015,3
2015-03-08,0.0,0.0,0.0,0.0,0.9333333333333332,Spring,2015,3
2015-03-09,0.0,0.0,0.0,0.6,0.0,Spring,2015,3
2015-03-10,0.4,5.3874999999999975,0.0,0.16666666666666666,0.0,Spring,2015,3
2015-03-11,0.5142857142857143,4.225,0.0,9.016666666666667,0.0,Spring,2015,3
2015-03-12,0.0,0.0,0.0,0.0,0.0,Spring,2015,3
2015-03-13,0.13333333333333333,7.799999999999999,0.0,0.3,0.0,Spring,2015,3
2015-03-14,0.05,23.628571428571433,0.0,17.28333333333333,0.0,Spring,2015,3
2015-03-15,0.0,0.1142857142857143,0.0,1.7666666666666666,0.0,Spring,2015,3
2015-03-16,0.0,0.0,0.0,0.0,0.0,Spring,2015,3
2015-03-17,0.0,0.0,0.0,0.0,0.0,Spring,2015,3
2015-03-18,0.0,0.0,0.0,0.0,0.0,Spring,2015,3
2015-03-19,0.1142857142857143,0.475,0.0,0.0,0.0,Spring,2015,3
2015-03-20,0.9833333333333332,1.325,0.0,1.9833333333333327,0.0,Spring,2015,3
2015-03-21,0.05,0.0,0.0,0.3833333333333333,0.0,Spring,2015,3
2015-03-22,0.0,0.0,0.0,0.0,0.0,Spring,2015,3
2015-03-23,2.9,0.0,0.0,0.08333333333333333,0.5,Spring,2015,3
2015-03-24,3.1833333333333336,2.5625,0.21666666666666667,1.1333333333333333,0.4,Spring,2015,3
2015-03-25,6.916666666666665,7.985714285714287,0.7999999999999999,3.3833333333333333,4.8555555555555525,Spring,2015,3
2015-03-26,1.4,13.5,0.0,6.6999999999999975,0.0,Spring,2015,3
2015-03-27,0.05,1.7875,0.21666666666666667,1.45,0.0,Spring,2015,3
2015-03-28,0.0,0.0,0.0,0.05,0.0,Spring,2015,3
2015-03-29,0.0,0.2857142857142857,0.0,0.0,0.4555555555555555,Spring,2015,3
2015-03-30,1.34,0.35714285714285715,0.0,0.4666666666666666,0.475,Spring,2015,3
2015-03-31,0.0,0.2875,0.0,0.13333333333333333,0.0,Spring,2015,3
2015-04-01,0.0,0.0,0.0,0.0,0.0,Spring,2015,4
2015-04-02,2.583333333333333,3.4250000000000003,1.2666666666666666,1.15,9.455555555555557,Spring,2015,4
2015-04-03,1.9,21.9,0.0,12.05,0.06666666666666668,Spring,2015,4
2015-04-04,0.0,3.6,0.0,5.45,0.0,Spring,2015,4
2015-04-05,0.0,0.0,0.0,0.0,0.0,Spring,2015,4
2015-04-06,0.0,0.2857142857142857,0.05,0.08333333333333333,0.0,Spring,2015,4
2015-04-07,1.15,7.1125,0.35000000000000003,7.0,0.7555555555555555,Spring,2015,4
2015-04-08,2.6500000000000004,2.9000000000000004,0.13333333333333333,4.616666666666667,2.888888888888889,Spring,2015,4
2015-04-09,5.233333333333333,5.8500000000000005,8.85,19.3,4.433333333333334,Spring,2015,4
2015-04-10,13.428571428571427,12.85,2.583333333333333,14.483333333333333,9.555555555555557,Spring,2015,4
2015-04-11,0.042857142857142864,0.1142857142857143,0.0,1.0166666666666666,0.0,Spring,2015,4
2015-04-12,0.0,0.0,0.0,0.0,0.6777777777777777,Spring,2015,4
2015-04-13,5.814285714285713,0.21428571428571427,0.7166666666666667,0.5499999999999999,8.211111111111112,Spring,2015,4
2015-04-14,0.0,3.4250000000000003,0.0,4.316666666666666,0.03333333333333333,Spring,2015,4
2015-04-15,0.0,0.0,0.0,0.0,0.0,Spring,2015,4
2015-04-16,0.3,7.1375,4.233333333333333,0.05,0.0,Spring,2015,4
2015-04-17,0.0,0.35,4.98,1.0666666666666669,0.0,Spring,2015,4
2015-04-18,0.0,0.0,9.86,0.0,2.455555555555556,Spring,2015,4
2015-04-19,0.0,8.042857142857143,4.116666666666667,2.533333333333333,15.033333333333335,Spring,2015,4
2015-04-20,14.033333333333333,25.12857142857143,0.0,11.466666666666667,10.877777777777775,Spring,2015,4
2015-04-21,0.4666666666666666,2.6125000000000003,0.0,2.183333333333333,0.05555555555555555,Spring,2015,4
2015-04-22,0.13333333333333333,0.45,0.0,1.6499999999999997,0.03333333333333333,Spring,2015,4
2015-04-23,0.0,0.0,0.0,1.05,0.0,Spring,2015,4
2015-04-24,0.0,0.0,1.9833333333333327,0.0,1.4444444444444444,Spring,2015,4
2015-04-25,7.114285714285715,4.757142857142857,1.5666666666666664,0.6666666666666666,7.722222222222222,Spring,2015,4
2015-04-26,8.114285714285714,5.742857142857143,2.96,5.5,2.9111111111111114,Spring,2015,4
2015-04-27,0.0,0.0,0.3,0.0,0.0,Spring,2015,4
2015-04-28,0.0,0.0,0.0,0.0,0.0,Spring,2015,4
2015-04-29,0.0,0.0,0.0,0.0,0.16666666666666666,Spring,2015,4
2015-04-30,0.08333333333333333,0.1625,0.0,2.0500000000000003,0.0,Spring,2015,4
2015-05-01,0.0,0.35,1.2666666666666666,0.5499999999999999,0.08888888888888889,Spring,2015,5
2015-05-02,0.0,0.0,0.7999999999999999,0.21666666666666667,0.3111111111111111,Spring,2015,5
2015-05-03,0.4428571428571428,0.0,1.2333333333333334,0.0,2.9000000000000004,Spring,2015,5
2015-05-04,7.671428571428572,0.8,0.0,0.21666666666666667,6.322222222222222,Spring,2015,5
2015-05-05,16.685714285714287,5.257142857142857,2.55,3.2166666666666663,18.14444444444445,Spring,2015,5
2015-05-06,0.3,3.7,6.45,2.5166666666666666,1.7111111111111108,Spring,2015,5
2015-05-07,0.18571428571428567,0.0,6.3000000000000025,0.0,2.844444444444445,Spring,2015,5
2015-05-08,9.828571428571427,0.0,0.6833333333333332,0.0,1.4222222222222225,Spring,2015,5
2015-05-09,15.057142857142857,3.8428571428571434,8.166666666666666,0.7333333333333334,0.6,Spring,2015,5
2015-05-10,0.75,4.871428571428571,25.9,2.7166666666666663,0.8666666666666667,Spring,2015,5
2015-05-11,6.4833333333333325,8.614285714285714,0.0,3.683333333333333,6.0555555555555545,Spring,2015,5
2015-05-12,6.65,4.975,0.0,5.966666666666666,0.12222222222222225,Spring,2015,5
2015-05-13,0.0,0.0,0.0,0.0,0.0,Spring,2015,5
2015-05-14,0.0,0.0,5.9,0.0,7.122222222222222,Spring,2015,5
2015-05-15,7.033333333333332,3.3625,4.233333333333333,3.266666666666667,9.833333333333334,Spring,2015,5
2015-05-16,2.966666666666667,11.214285714285712,12.033333333333333,1.5333333333333332,1.7222222222222223,Spring,2015,5
2015-05-17,1.9833333333333327,3.3857142857142857,4.916666666666667,9.1,6.4222222222222225,Spring,2015,5
2015-05-18,0.18571428571428567,3.1571428571428566,0.05,2.766666666666667,2.3666666666666667,Spring,2015,5
2015-05-19,0.0,3.9625,2.583333333333333,2.216666666666667,0.0,Spring,2015,5
2015-05-20,0.07142857142857142,0.4125,11.5,0.0,1.3666666666666665,Spring,2015,5
2015-05-21,2.95,0.9875,0.0,0.4833333333333333,4.633333333333333,Spring,2015,5
2015-05-22,0.0,0.1,4.95,0.08333333333333333,0.0,Spring,2015,5
2015-05-23,0.0,0.0,3.4599999999999995,0.0,0.08888888888888889,Spring,2015,5
2015-05-24,0.35714285714285715,0.0,7.76,0.0,8.722222222222221,Spring,2015,5
2015-05-25,12.0,3.628571428571429,8.120000000000001,0.0,15.13333333333333,Spring,2015,5
2015-05-26,1.8857142857142857,1.7428571428571429,6.433333333333333,0.7666666666666666,13.966666666666667,Spring,2015,5
2015-05-27,13.428571428571427,3.9625,0.6833333333333332,12.716666666666667,12.888888888888884,Spring,2015,5
2015-05-28,0.4666666666666666,2.9875,0.21666666666666667,8.666666666666666,0.0,Spring,2015,5
2015-05-29,0.3833333333333333,0.0,9.616666666666664,1.7666666666666666,4.211111111111111,Spring,2015,5
2015-05-30,13.633333333333333,16.214285714285715,6.05,4.6000000000000005,3.233333333333334,Spring,2015,5
2015-05-31,6.083333333333332,19.985714285714284,0.0,17.03333333333333,3.3222222222222224,Spring,2015,5
2015-06-01,0.0,6.2142857142857135,0.0,7.45,0.0,Summer,2015,6
2015-06-02,0.0,0.225,1.1833333333333331,0.9833333333333332,0.0,Summer,2015,6
2015-06-03,0.0,0.0,7.433333333333333,0.0,0.2777777777777778,Summer,2015,6
2015-06-04,0.0,0.0,0.4666666666666666,0.0,0.9666666666666666,Summer,2015,6
2015-06-05,0.0,0.0,0.0,0.0,0.0,Summer,2015,6
2015-06-06,0.08333333333333333,0.1142857142857143,0.5,0.0,1.3,Summer,2015,6
2015-06-07,3.6714285714285713,2.1714285714285717,4.433333333333334,0.16666666666666666,10.333333333333332,Summer,2015,6
2015-06-08,21.6,18.428571428571427,0.4166666666666667,4.433333333333334,3.5222222222222226,Summer,2015,6
2015-06-09,1.5166666666666666,8.524999999999999,0.0,6.7333333333333325,0.03333333333333333,Summer,2015,6
2015-06-10,0.35714285714285715,0.0,5.3,0.3333333333333333,0.03333333333333333,Summer,2015,6
2015-06-11,10.942857142857141,0.825,11.35,3.6833333333333336,10.733333333333334,Summer,2015,6
2015-06-12,21.12857142857143,0.575,1.1833333333333331,0.21666666666666667,30.45555555555556,Summer,2015,6
2015-06-13,8.428571428571429,7.799999999999999,0.0,8.166666666666666,4.244444444444444,Summer,2015,6
2015-06-14,20.12857142857143,12.714285714285715,0.0,20.8,10.388888888888888,Summer,2015,6
2015-06-15,10.0,5.485714285714287,5.55,11.433333333333332,9.733333333333333,Summer,2015,6
2015-06-16,20.414285714285715,26.875,5.15,20.066666666666666,9.9,Summer,2015,6
2015-06-17,3.866666666666666,12.65,6.566666666666666,5.05,5.088888888888889,Summer,2015,6
2015-06-18,6.400000000000001,9.0875,6.650000000000001,11.6,0.8888888888888888,Summer,2015,6
2015-06-19,2.833333333333333,22.3,4.65,2.6166666666666667,0.0,Summer,2015,6
2015-06-20,0.08333333333333333,30.785714285714285,0.08333333333333333,6.516666666666668,1.8444444444444448,Summer,2015,6
2015-06-21,14.342857142857143,4.814285714285714,2.316666666666667,12.616666666666667,9.388888888888893,Summer,2015,6
2015-06-22,1.1571428571428568,5.7285714285714295,0.0,0.0,1.2777777777777777,Summer,2015,6
2015-06-23,0.7000000000000001,0.0,0.0,0.16666666666666666,9.31111111111111,Summer,2015,6
2015-06-24,1.2666666666666666,0.0,1.95,2.3166666666666664,13.344444444444445,Summer,2015,6
2015-06-25,28.95000000000001,3.5285714285714285,0.6666666666666666,1.0166666666666666,31.91111111111111,Summer,2015,6
2015-06-26,5.5,25.114285714285717,4.716666666666666,6.099999999999999,1.9666666666666663,Summer,2015,6
2015-06-27,7.257142857142857,24.642857142857146,0.16666666666666666,37.716666666666654,1.25,Summer,2015,6
2015-06-28,2.1166666666666667,6.314285714285713,0.0,18.933333333333334,10.725,Summer,2015,6
2015-06-29,11.171428571428573,7.857142857142858,0.0,0.6666666666666666,4.566666666666666,Summer,2015,6
2015-06-30,3.2,1.775,0.0,3.1666666666666665,0.3111111111111111,Summer,2015,6
2015-07-01,0.07142857142857142,3.3375,0.3333333333333333,10.183333333333332,0.25555555555555554,Summer,2015,7
2015-07-02,6.128571428571428,1.2714285714285716,7.366666666666666,0.0,0.05555555555555555,Summer,2015,7
2015-07-03,0.0,0.7000000000000001,0.7999999999999999,0.0,0.0,Summer,2015,7
2015-07-04,0.0,0.6142857142857142,0.0,3.983333333333333,0.0,Summer,2015,7
2015-07-05,0.0,0.0,0.4166666666666667,0.0,0.0,Summer,2015,7
2015-07-06,0.0,0.0,17.266666666666666,0.0,15.777777777777779,Summer,2015,7
2015-07-07,27.8,22.975,0.25,2.4666666666666663,30.677777777777766,Summer,2015,7
2015-07-08,2.2857142857142856,18.3375,1.35,8.316666666666666,0.03333333333333333,Summer,2015,7
2015-07-09,14.914285714285713,23.3125,3.083333333333333,19.7,0.7999999999999999,Summer,2015,7
2015-07-10,0.13333333333333333,5.112500000000002,0.0,4.316666666666666,0.0,Summer,2015,7
2015-07-11,0.18333333333333326,2.1857142857142846,0.08333333333333333,0.5666666666666668,15.855555555555556,Summer,2015,7
2015-07-12,11.85,5.685714285714287,0.0,3.883333333333333,14.02222222222222,Summer,2015,7
2015-07-13,1.7,4.185714285714286,0.0,7.366666666666667,0.0,Summer,2015,7
2015-07-14,4.214285714285714,23.325,10.166666666666666,14.316666666666665,0.8777777777777778,Summer,2015,7
2015-07-15,0.0,0.9875,0.7666666666666666,12.533333333333333,0.0,Summer,2015,7
2015-07-16,0.3833333333333333,0.0,8.516666666666666,0.05,23.477777777777767,Summer,2015,7
2015-07-17,27.16666666666667,8.885714285714286,0.9333333333333332,6.9,15.333333333333336,Summer,2015,7
2015-07-18,2.033333333333333,3.871428571428571,15.800000000000002,4.983333333333333,0.14444444444444446,Summer,2015,7
2015-07-19,1.616666666666667,11.971428571428573,0.0,2.8833333333333333,0.08888888888888889,Summer,2015,7
2015-07-20,7.116666666666667,4.500000000000001,0.0,6.833333333333332,2.455555555555556,Summer,2015,7
2015-07-21,2.6666666666666665,5.371428571428571,1.35,0.13333333333333333,2.3444444444444437,Summer,2015,7
2015-07-22,0.0,0.0,8.25,0.08333333333333333,0.0,Summer,2015,7
2015-07-23,0.0,0.0,1.2333333333333332,0.0,0.0,Summer,2015,7
2015-07-24,0.0,0.0,0.0,0.0,0.0,Summer,2015,7
2015-07-25,0.1142857142857143,0.0,0.0,0.0,7.133333333333334,Summer,2015,7
2015-07-26,1.1833333333333331,7.442857142857143,2.9166666666666665,1.2666666666666666,8.422222222222222,Summer,2015,7
2015-07-27,1.2428571428571429,4.5285714285714285,5.8000000000000025,0.0,4.777777777777779,Summer,2015,7
2015-07-28,0.1142857142857143,0.0,0.4666666666666666,0.0,18.28888888888889,Summer,2015,7
2015-07-29,4.316666666666666,0.35,0.0,0.8833333333333333,23.18888888888889,Summer,2015,7
2015-07-30,0.0,0.7374999999999999,0.0,0.25,0.03333333333333333,Summer,2015,7
2015-07-31,0.0,0.0,0.0,0.0,0.0,Summer,2015,7
2015-08-01,0.0,1.7142857142857142,13.116666666666667,0.0,0.0,Summer,2015,8
2015-08-02,0.0,0.0,0.4166666666666667,0.0,0.14444444444444446,Summer,2015,8
2015-08-03,4.283333333333333,12.22857142857143,0.7999999999999999,15.966666666666667,1.7222222222222223,Summer,2015,8
2015-08-04,0.0,0.0375,4.4,0.0,0.0,Summer,2015,8
2015-08-05,0.0,0.5428571428571428,5.583333333333332,0.0,1.1888888888888889,Summer,2015,8
2015-08-06,0.0,6.7285714285714295,5.683333333333334,0.0,0.0,Summer,2015,8
2015-08-07,0.0,6.225,2.3666666666666667,2.3666666666666667,0.0,Summer,2015,8
2015-08-08,0.26,0.0,5.933333333333334,0.0,0.08888888888888889,Summer,2015,8
2015-08-09,9.88,0.18571428571428567,0.08333333333333333,0.0,32.03333333333333,Summer,2015,8
2015-08-10,4.65,3.7142857142857135,2.283333333333333,2.25,9.433333333333334,Summer,2015,8
2015-08-11,5.216666666666667,4.924999999999999,0.13333333333333333,19.516666666666666,0.03333333333333333,Summer,2015,8
2015-08-12,0.0,0.0,0.0,0.26666666666666666,0.0,Summer,2015,8
2015-08-13,0.0,0.0,0.4666666666666666,0.0,0.0,Summer,2015,8
2015-08-14,0.0,0.0,8.033333333333333,0.0,0.03333333333333333,Summer,2015,8
2015-08-15,2.9333333333333336,9.4,0.0,13.25,0.03333333333333333,Summer,2015,8
2015-08-16,0.5428571428571428,0.042857142857142864,0.85,0.0,0.0,Summer,2015,8
2015-08-17,0.0,6.142857142857142,0.5,0.0,11.6125,Summer,2015,8
2015-08-18,6.133333333333333,5.525,15.6,15.366666666666667,16.844444444444445,Summer,2015,8
2015-08-19,17.099999999999998,4.762499999999998,0.18333333333333326,0.5499999999999999,22.4875,Summer,2015,8
2015-08-20,0.1142857142857143,7.8428571428571425,0.0,7.966666666666666,0.2875,Summer,2015,8
2015-08-21,0.0,0.0,0.0,3.1,0.0,Summer,2015,8
2015-08-22,0.0,0.0,0.0,0.0,0.0,Summer,2015,8
2015-08-23,6.428571428571429,0.18571428571428567,0.0,1.2666666666666666,12.6,Summer,2015,8
2015-08-24,0.042857142857142864,4.728571428571429,0.0,4.333333333333333,0.0,Summer,2015,8
2015-08-25,0.0,0.0,0.0,0.0,0.0,Summer,2015,8
2015-08-26,0.0,0.0,0.0,0.0,0.0,Summer,2015,8
2015-08-27,0.0,0.0,0.0,0.0,0.14444444444444446,Summer,2015,8
2015-08-28,0.05,0.0,4.95,0.0,9.488888888888887,Summer,2015,8
2015-08-29,5.633333333333333,0.042857142857142864,0.0,0.0,17.866666666666664,Summer,2015,8
2015-08-30,4.342857142857143,1.2285714285714284,0.0,1.95,0.08888888888888889,Summer,2015,8
2015-08-31,0.0,0.0,0.08333333333333333,0.0,0.03333333333333333,Summer,2015,8
2015-09-01,0.0,0.0,0.13333333333333333,0.0,0.1111111111111111,Fall,2015,9
2015-09-02,0.0,0.7285714285714285,0.0,0.6833333333333332,4.666666666666666,Fall,2015,9
2015-09-03,0.0,0.0,0.0,0.18333333333333326,2.2444444444444445,Fall,2015,9
2015-09-04,0.0,0.0625,0.8833333333333333,13.333333333333336,0.03333333333333333,Fall,2015,9
2015-09-05,0.0,2.6,0.0,3.466666666666667,0.0,Fall,2015,9
2015-09-06,0.0,3.3999999999999995,0.0,0.21666666666666667,1.75,Fall,2015,9
2015-09-07,4.16,0.0,1.1,0.0,19.625,Fall,2015,9
2015-09-08,0.13333333333333333,0.0,0.3333333333333333,0.0,6.5555555555555545,Fall,2015,9
2015-09-09,18.716666666666665,1.3375,0.0,0.18333333333333326,2.3777777777777778,Fall,2015,9
2015-09-10,0.7666666666666666,1.1875,4.616666666666666,11.683333333333332,1.4222222222222225,Fall,2015,9
2015-09-11,12.316666666666668,1.2714285714285716,1.4833333333333334,1.4,3.1444444444444444,Fall,2015,9
2015-09-12,1.35,6.142857142857142,0.0,14.6,0.0,Fall,2015,9
2015-09-13,0.0,0.5142857142857142,0.0,1.0666666666666669,0.0,Fall,2015,9
2015-09-14,0.0,0.0,0.0,0.0,0.0,Fall,2015,9
2015-09-15,0.0,0.0,0.0,0.0,0.0,Fall,2015,9
2015-09-16,0.0,0.0,0.25,0.0,0.0,Fall,2015,9
2015-09-17,0.0,0.0,0.0,0.0,2.6,Fall,2015,9
2015-09-18,12.56,0.6625,9.283333333333333,0.25,11.833333333333336,Fall,2015,9
2015-09-19,38.42,20.2,0.5,7.783333333333334,16.511111111111113,Fall,2015,9
2015-09-20,0.06,1.6,0.0,6.533333333333334,0.0,Fall,2015,9
2015-09-21,0.0,0.0,0.21666666666666667,0.0,0.0,Fall,2015,9
2015-09-22,0.0,0.0,0.05,0.0,0.0,Fall,2015,9
2015-09-23,0.0,0.0,6.783333333333334,0.0,0.5111111111111111,Fall,2015,9
2015-09-24,0.0,0.0,30.48333333333333,0.0,2.933333333333333,Fall,2015,9
2015-09-25,0.0,0.0,1.0666666666666669,0.0,0.14444444444444446,Fall,2015,9
2015-09-26,0.0,0.0,0.26666666666666666,0.0,0.0,Fall,2015,9
2015-09-27,0.0,0.0,0.0,0.0,0.0,Fall,2015,9
2015-09-28,0.0,0.6428571428571429,0.3,2.0333333333333337,0.0,Fall,2015,9
2015-09-29,0.3,4.942857142857143,6.65,0.4000000000000001,8.955555555555557,Fall,2015,9
2015-09-30,1.22,5.185714285714285,0.13333333333333333,20.066666666666666,1.5111111111111108,Fall,2015,9
2015-10-01,0.0,0.42857142857142855,0.05,0.0,0.0,Fall,2015,10
2015-10-02,0.0,0.1142857142857143,0.0,0.0,0.0,Fall,2015,10
2015-10-03,0.0,3.185714285714285,11.883333333333333,5.45,0.0,Fall,2015,10
2015-10-04,0.16666666666666666,2.2857142857142856,4.3500000000000005,3.75,0.0,Fall,2015,10
2015-10-05,0.0,0.0,0.3333333333333333,0.0,0.0,Fall,2015,10
2015-10-06,0.0,0.0,0.08333333333333333,0.0,0.03333333333333333,Fall,2015,10
2015-10-07,0.0,0.0,0.0,0.0,0.0,Fall,2015,10
2015-10-08,0.0,0.0,0.21666666666666667,0.0,0.0,Fall,2015,10
2015-10-09,0.6599999999999999,0.0,0.85,0.9666666666666668,0.0,Fall,2015,10
2015-10-10,0.06,0.18571428571428567,0.0,0.35000000000000003,0.0,Fall,2015,10
2015-10-11,0.0,0.0,0.0,0.0,0.21428571428571427,Fall,2015,10
2015-10-12,0.0,1.5285714285714285,0.0,0.0,0.0,Fall,2015,10
2015-10-13,0.0,1.3,0.0,0.6333333333333333,0.0,Fall,2015,10
2015-10-14,0.0,0.0,0.0,0.0,0.0,Fall,2015,10
2015-10-15,0.0,0.0,0.0,0.21666666666666667,0.0,Fall,2015,10
2015-10-16,0.0,0.225,0.0,0.3,0.0,Fall,2015,10
2015-10-17,0.0,0.0,0.0,0.0,0.0,Fall,2015,10
2015-10-18,0.0,0.0,0.0,0.0,0.0,Fall,2015,10
2015-10-19,0.0,0.0,0.0,0.0,0.0,Fall,2015,10
2015-10-20,0.0,0.0,0.13333333333333333,0.0,2.7666666666666666,Fall,2015,10
2015-10-21,4.08,0.0,0.8166666666666668,0.0,3.7888888888888888,Fall,2015,10
2015-10-22,0.13333333333333333,0.0,2.7,0.08333333333333333,1.5,Fall,2015,10
2015-10-23,0.0,0.5428571428571428,20.133333333333336,0.05,1.8111111111111111,Fall,2015,10
2015-10-24,10.74,1.957142857142857,1.4833333333333332,2.3833333333333333,5.588888888888889,Fall,2015,10
2015-10-25,1.1166666666666665,3.8,0.0,8.516666666666666,0.25555555555555554,Fall,2015,10
2015-10-26,0.0,0.0,0.05,0.13333333333333333,0.0,Fall,2015,10
2015-10-27,0.6,12.1125,0.0,0.7666666666666666,3.9555555555555553,Fall,2015,10
2015-10-28,18.54,32.41428571428572,0.3833333333333333,30.43333333333333,20.98888888888889,Fall,2015,10
2015-10-29,1.4833333333333332,3.2,0.0,7.316666666666666,0.2,Fall,2015,10
2015-10-30,0.05,0.0,0.25,0.08333333333333333,0.0,Fall,2015,10
2015-10-31,3.44,0.2857142857142857,3.6166666666666663,0.6333333333333333,7.288888888888887,Fall,2015,10
2015-11-01,14.660000000000002,2.0285714285714285,0.0,2.85,0.9666666666666666,Fall,2015,11
2015-11-02,0.06,0.21428571428571427,0.0,0.08333333333333333,0.0,Fall,2015,11
2015-11-03,0.1,0.0,0.0,0.0,0.0,Fall,2015,11
2015-11-04,0.0,0.0,3.1833333333333336,0.0,0.0,Fall,2015,11
2015-11-05,0.0,2.225,5.866666666666666,0.08333333333333333,0.7111111111111109,Fall,2015,11
2015-11-06,6.3,13.257142857142858,0.26666666666666666,4.866666666666666,4.188888888888889,Fall,2015,11
2015-11-07,0.0,0.042857142857142864,0.0,1.1333333333333333,0.0,Fall,2015,11
2015-11-08,0.0,0.0,0.0,0.0,0.0,Fall,2015,11
2015-11-09,0.0,1.8571428571428568,0.0,0.05,0.0,Fall,2015,11
2015-11-10,0.0,6.475,0.0,9.066666666666668,0.0,Fall,2015,11
2015-11-11,0.0,0.4,0.05,0.16666666666666666,1.8666666666666667,Fall,2015,11
2015-11-12,9.55,2.8857142857142857,3.733333333333333,6.116666666666666,13.8375,Fall,2015,11
2015-11-13,0.05,0.15714285714285714,0.0,0.05,0.0,Fall,2015,11
2015-11-14,0.0,0.0,0.0,0.0,0.0,Fall,2015,11
2015-11-15,0.0,0.0,0.0,0.0,0.0,Fall,2015,11
2015-11-16,0.06,1.2285714285714284,0.7666666666666666,0.0,1.1222222222222222,Fall,2015,11
2015-11-17,10.659999999999998,5.65,8.85,0.0,18.92222222222221,Fall,2015,11
2015-11-18,38.6,9.3625,1.62,0.9666666666666668,19.522222222222226,Fall,2015,11
2015-11-19,0.6166666666666667,5.725,0.18333333333333326,6.4833333333333325,1.2333333333333334,Fall,2015,11
2015-11-20,0.0,0.042857142857142864,0.8166666666666665,0.0,0.3125,Fall,2015,11
2015-11-21,11.6,1.6999999999999995,1.6499999999999997,0.4166666666666667,11.2125,Fall,2015,11
2015-11-22,6.619999999999999,6.6000000000000005,0.0,2.8833333333333333,0.0,Fall,2015,11
2015-11-23,0.0,0.0,0.0,0.0,0.0,Fall,2015,11
2015-11-24,0.0,0.0,0.0,0.0,0.0,Fall,2015,11
2015-11-25,0.0,0.0,0.0,0.0,0.0,Fall,2015,11
2015-11-26,1.7833333333333332,0.0,0.3833333333333333,0.0,9.275,Fall,2015,11
2015-11-27,25.15,5.471428571428571,0.5,3.65,21.7875,Fall,2015,11
2015-11-28,0.3333333333333333,15.828571428571431,0.4166666666666667,8.166666666666666,0.1875,Fall,2015,11
2015-11-29,0.0,2.142857142857143,0.05,5.933333333333334,0.6,Fall,2015,11
2015-11-30,2.94,0.1142857142857143,3.6833333333333336,0.08333333333333333,8.21111111111111,Fall,2015,11
2015-12-01,7.580000000000001,2.525,4.316666666666666,2.2833333333333337,8.222222222222221,Winter,2015,12
2015-12-02,3.0,0.2625,0.26,3.8333333333333335,0.3888888888888889,Winter,2015,12
2015-12-03,0.9333333333333332,1.1,0.0,0.8833333333333333,0.12222222222222225,Winter,2015,12
2015-12-04,0.0,0.0,0.0,0.0,0.0,Winter,2015,12
2015-12-05,0.0,0.0,0.0,0.0,0.0,Winter,2015,12
2015-12-06,0.0,0.0,0.0,0.0,0.5111111111111111,Winter,2015,12
2015-12-07,0.3,0.2857142857142857,0.0,0.0,0.0,Winter,2015,12
2015-12-08,0.08333333333333333,0.0,0.0,0.0,0.0,Winter,2015,12
2015-12-09,0.0,0.0,0.0,0.0,0.0,Winter,2015,12
2015-12-10,0.0,0.0,0.0,0.13333333333333333,0.0,Winter,2015,12
2015-12-11,0.0,0.042857142857142864,0.0,0.08333333333333333,0.14444444444444446,Winter,2015,12
2015-12-12,0.16666666666666666,0.14285714285714285,0.0,0.0,0.03333333333333333,Winter,2015,12
2015-12-13,2.033333333333333,0.0,0.96,0.0,20.011111111111113,Winter,2015,12
2015-12-14,29.160000000000004,5.742857142857143,0.0,0.5833333333333334,40.86666666666665,Winter,2015,12
2015-12-15,2.34,4.15,3.45,3.283333333333333,3.1888888888888887,Winter,2015,12
2015-12-16,3.4,0.3875,3.8,0.0,0.2888888888888889,Winter,2015,12
2015-12-17,0.0,0.1625,0.3,4.066666666666666,0.05555555555555555,Winter,2015,12
2015-12-18,0.0,0.0,0.0,0.3,0.0,Winter,2015,12
2015-12-19,0.0,0.0,0.0,0.26666666666666666,0.0,Winter,2015,12
2015-12-20,0.0,0.0,0.0,0.0,0.8,Winter,2015,12
2015-12-21,10.52,8.314285714285715,0.0,2.333333333333333,8.899999999999997,Winter,2015,12
2015-12-22,2.64,6.75,0.0,7.2,1.7125,Winter,2015,12
2015-12-23,0.3,9.925,0.2,1.9,6.799999999999999,Winter,2015,12
2015-12-24,18.4,16.557142857142857,0.6833333333333332,16.9,8.61111111111111,Winter,2015,12
2015-12-25,0.06,0.14285714285714285,0.3,0.0,1.2888888888888888,Winter,2015,12
2015-12-26,0.1,5.014285714285714,4.55,4.15,0.3111111111111111,Winter,2015,12
2015-12-27,43.4,36.41428571428572,0.075,22.0,1.3222222222222222,Winter,2015,12
2015-12-28,18.3,17.47142857142857,0.0,12.533333333333333,6.8888888888888875,Winter,2015,12
