date,TMIN_Illinois,TMIN_Indiana,TMIN_Nebraska,TMIN_Ohio,TMIN_Iowa,TMAX_Illinois,TMAX_Indiana,TMAX_Nebraska,TMAX_Ohio,TMAX_Iowa,Season,Year,Month
2006-01-27,-4.022222222222221,-5.074999999999998,-4.3500000000000005,-5.266666666666667,-2.06,8.2,6.45,13.716666666666665,2.842857142857142,11.73,Winter,2006,1
2006-01-28,2.355555555555556,0.4625,-5.383333333333334,-3.2,1.27,11.477777777777774,10.3625,11.216666666666667,8.233333333333334,11.54,Winter,2006,1
2006-01-29,5.0555555555555545,5.4125,-8.071428571428571,3.783333333333333,2.6600000000000006,11.1,12.85,8.1,14.12857142857143,7.27,Winter,2006,1
2006-01-30,0.6222222222222222,1.65,-8.328571428571427,2.8666666666666667,-0.39,9.322222222222221,10.575,9.6,13.328571428571427,3.54,Winter,2006,1
2006-01-31,-2.7,-0.31249999999999994,-4.785714285714286,-0.65,-3.0,4.566666666666666,4.362499999999999,9.842857142857145,7.628571428571429,4.760000000000002,Winter,2006,1
2006-02-01,-1.1111111111111112,-1.2625,-7.9142857142857155,-2.0499999999999994,-0.8899999999999999,8.533333333333335,5.7125,12.942857142857143,3.0142857142857147,8.830000000000002,Winter,2006,2
2006-02-02,-0.5666666666666667,0.3625,-6.914285714285714,0.16666666666666666,0.2299999999999999,9.333333333333334,10.8125,10.228571428571428,9.285714285714283,8.84,Winter,2006,2
2006-02-03,0.1333333333333331,1.325,-7.528571428571429,0.9333333333333332,-2.15,8.1,7.975,9.271428571428572,9.7,9.29,Winter,2006,2
2006-02-04,-4.371428571428571,-1.0499999999999998,-9.65,-0.2833333333333334,-10.999999999999998,8.200000000000001,8.537499999999998,5.466666666666666,7.700000000000001,0.74,Winter,2006,2
2006-02-05,-7.533333333333335,-5.65,-6.985714285714287,-3.8,-11.78,0.13749999999999998,1.875,3.971428571428572,3.3285714285714287,-2.04,Winter,2006,2
2006-02-06,-7.9111111111111105,-7.0124999999999975,-7.228571428571428,-5.55,-11.28,1.8555555555555558,1.9500000000000008,1.6714285714285713,-1.1142857142857143,0.79,Winter,2006,2
2006-02-07,-8.144444444444446,-7.7125,-7.6,-7.033333333333334,-8.399999999999999,2.7777777777777777,1.4375,5.7857142857142865,0.0857142857142857,1.61,Winter,2006,2
2006-02-08,-6.844444444444445,-7.075,-7.783333333333334,-7.483333333333332,-8.55,1.9555555555555548,0.9625,8.149999999999999,-1.0285714285714287,0.9,Winter,2006,2
2006-02-09,-9.455555555555557,-10.275,-7.857142857142858,-10.366666666666664,-13.73,1.0444444444444445,0.2874999999999999,3.4714285714285715,-1.3,-2.33,Winter,2006,2
2006-02-10,-8.344444444444441,-8.149999999999999,-7.228571428571429,-9.366666666666667,-10.07,1.1555555555555557,1.3124999999999998,2.8571428571428568,0.4857142857142855,0.55,Winter,2006,2
2006-02-11,-4.266666666666667,-5.4875,-10.533333333333333,-6.75,-10.066666666666668,2.9777777777777774,3.2,-0.45,1.514285714285714,1.5333333333333334,Winter,2006,2
2006-02-12,-6.533333333333334,-6.5875,-9.985714285714286,-7.628571428571428,-10.0,1.6222222222222222,1.3875,1.4285714285714286,0.8714285714285713,-1.51,Winter,2006,2
2006-02-13,-9.5,-8.762500000000001,-8.585714285714287,-7.133333333333333,-11.33,0.5555555555555557,-0.225,6.671428571428572,-0.7999999999999999,0.6600000000000004,Winter,2006,2
2006-02-14,-7.277777777777778,-5.9125,-4.716666666666666,-4.933333333333334,-7.44,7.844444444444445,3.1375,11.300000000000002,2.057142857142857,10.94,Winter,2006,2
2006-02-15,-2.2777777777777777,-1.9375,-7.471428571428571,-1.6666666666666667,-3.8499999999999988,13.033333333333333,11.1125,7.071428571428571,10.55714285714286,10.89,Winter,2006,2
2006-02-16,0.9000000000000002,4.175,-14.514285714285714,2.583333333333333,-7.06,9.3625,12.275000000000002,-3.814285714285714,14.357142857142858,-0.27,Winter,2006,2
2006-02-17,-9.18888888888889,-4.725,-24.91428571428571,-2.0,-17.779999999999994,5.688888888888887,14.599999999999998,-11.257142857142856,14.633333333333333,-5.76,Winter,2006,2
2006-02-18,-19.322222222222226,-14.9125,-29.71666666666667,-12.216666666666667,-23.79,-5.311111111111114,-1.6749999999999998,-18.05,-1.6,-13.49,Winter,2006,2
2006-02-19,-19.37777777777778,-16.3875,-27.385714285714286,-15.24,-22.01,-10.788888888888893,-9.45,-11.27142857142857,-6.466666666666668,-10.66,Winter,2006,2
2006-02-20,-14.377777777777775,-14.1625,-18.642857142857142,-13.416666666666664,-16.220000000000002,-5.366666666666666,-5.350000000000001,-4.757142857142859,-3.4285714285714284,-3.85,Winter,2006,2
2006-02-21,-9.122222222222222,-10.15,-15.62857142857143,-7.5,-10.84,1.3444444444444443,1.3125,0.6428571428571429,1.4285714285714286,2.39,Winter,2006,2
2006-02-22,-5.366666666666667,-5.212499999999999,-14.442857142857143,-3.7,-8.05,5.911111111111111,5.687500000000001,2.7,5.485714285714287,6.610000000000001,Winter,2006,2
2006-02-23,-3.888888888888889,-5.1375,-11.814285714285715,-5.066666666666666,-5.5600000000000005,8.655555555555555,9.0875,5.4,8.557142857142855,7.1599999999999975,Winter,2006,2
2006-02-24,-5.6,-6.45,-7.471428571428571,-5.7333333333333325,-6.0600000000000005,8.100000000000001,10.2125,8.9,9.528571428571428,7.6099999999999985,Winter,2006,2
2006-02-25,-3.7,-4.875000000000001,-7.9833333333333325,-5.0857142857142845,-7.2799999999999985,9.725,8.750000000000002,9.716666666666667,8.72857142857143,12.13,Winter,2006,2
2006-02-26,-9.65,-9.2875,-9.757142857142854,-8.15,-11.830000000000002,2.7125,4.025,7.2142857142857135,5.557142857142856,2.4400000000000004,Winter,2006,2
2006-02-27,-8.155555555555559,-7.9,-4.914285714285714,-7.133333333333333,-7.77,5.5555555555555545,3.7375,16.02857142857143,-1.1142857142857143,6.8400000000000025,Winter,2006,2
2006-02-28,-2.5888888888888895,-3.475,-1.6714285714285713,-5.7333333333333325,-4.48,11.6,9.6625,21.1,2.671428571428572,10.11,Winter,2006,2
2006-03-01,0.0749999999999999,-2.7625,0.0714285714285715,-3.5,-2.16,12.6375,10.0875,20.071428571428573,5.749999999999999,9.56,Spring,2006,3
2006-03-02,0.05555555555555562,0.275,-7.071428571428571,-2.928571428571428,-0.71,13.255555555555556,11.8125,14.914285714285713,7.7125,12.839999999999998,Spring,2006,3
2006-03-03,-4.175000000000002,-3.35,-8.5,-5.242857142857141,-6.166666666666668,5.775000000000001,6.937499999999999,11.985714285714286,3.8875,4.333333333333333,Spring,2006,3
2006-03-04,-6.875000000000001,-6.05,-4.8,-7.914285714285714,-6.3,5.9750000000000005,4.5875,13.05,2.2125000000000004,6.366666666666667,Spring,2006,3
2006-03-05,-4.755555555555556,-6.3874999999999975,-4.357142857142857,-7.057142857142857,-2.9777777777777774,5.8555555555555525,5.1875,14.214285714285715,5.362499999999999,3.7777777777777777,Spring,2006,3
2006-03-06,-0.20000000000000004,-3.125,-6.414285714285714,-6.6000000000000005,-1.6,4.466666666666668,4.45,15.857142857142858,5.062500000000001,3.5222222222222226,Spring,2006,3
2006-03-07,-3.7555555555555564,-4.9375,-2.6,-5.933333333333334,-3.011111111111111,5.9444444444444455,4.4,15.100000000000005,3.814285714285714,4.433333333333334,Spring,2006,3
2006-03-08,-0.8000000000000002,-2.8375000000000004,1.1,-2.3714285714285714,0.05555555555555526,9.077777777777778,9.25,15.933333333333332,8.55,6.9222222222222225,Spring,2006,3
2006-03-09,5.8555555555555525,4.725,-5.3285714285714265,2.3999999999999995,0.8999999999999998,14.444444444444445,13.4125,10.142857142857142,13.55,8.475,Spring,2006,3
2006-03-10,3.1444444444444435,5.4125,-5.8,4.585714285714286,-1.1666666666666667,12.111111111111107,13.5375,8.885714285714286,15.012499999999998,10.3,Spring,2006,3
2006-03-11,5.188888888888886,3.9625,-7.857142857142858,2.7,1.855555555555556,16.311111111111117,10.775,7.614285714285713,12.075,15.5,Spring,2006,3
2006-03-12,7.28888888888889,7.15,-3.25,5.871428571428572,-0.6222222222222222,21.34444444444445,17.3125,4.566666666666666,15.2875,15.066666666666665,Spring,2006,3
2006-03-13,3.711111111111112,10.9625,-9.528571428571428,7.142857142857142,-1.9777777777777776,16.055555555555557,19.65,0.08571428571428566,19.2375,8.644444444444442,Spring,2006,3
2006-03-14,-2.033333333333333,-1.9375,-10.385714285714286,-0.3285714285714287,-6.3000000000000025,14.322222222222226,17.2375,4.528571428571428,15.4125,5.566666666666666,Spring,2006,3
2006-03-15,-3.1555555555555554,-2.3625,-5.299999999999999,-1.6857142857142853,-6.966666666666665,8.52222222222222,9.2375,10.728571428571428,6.1875,7.2666666666666675,Spring,2006,3
2006-03-16,-1.375,-0.3375,-5.4,-2.3,-3.888888888888889,9.1625,9.0375,11.757142857142856,6.8875,6.8444444444444414,Spring,2006,3
2006-03-17,-1.875,-0.9125,-6.271428571428572,-4.057142857142858,-3.5777777777777766,10.35,9.0875,4.757142857142857,7.0875,6.7444444444444445,Spring,2006,3
2006-03-18,-3.755555555555555,-4.9875,-3.983333333333333,-5.242857142857141,-4.866666666666667,6.433333333333333,6.1000000000000005,4.466666666666666,5.2,6.2333333333333325,Spring,2006,3
2006-03-19,-2.9750000000000005,-5.2875,-3.5571428571428574,-5.4,-3.8888888888888897,6.9375,6.1875,0.9714285714285712,5.6999999999999975,7.1000000000000005,Spring,2006,3
2006-03-20,-1.4111111111111112,-3.1750000000000003,-5.799999999999999,-5.3285714285714265,-0.8555555555555556,6.900000000000001,7.075000000000001,-1.4285714285714286,6.6125,5.866666666666667,Spring,2006,3
2006-03-21,-3.3888888888888893,-4.575,-8.642857142857144,-5.542857142857144,-3.277777777777777,3.533333333333333,3.475,-4.371428571428572,1.8625,4.033333333333334,Spring,2006,3
2006-03-22,-6.3000000000000025,-6.6875,-7.457142857142857,-6.514285714285713,-7.7666666666666675,3.344444444444445,1.8125,-3.171428571428572,1.2625000000000002,3.1555555555555563,Spring,2006,3
2006-03-23,-4.188888888888889,-4.8625,-10.400000000000002,-4.442857142857143,-6.23,6.044444444444442,7.300000000000002,-1.7285714285714289,5.8375,4.949999999999998,Spring,2006,3
2006-03-24,-1.9111111111111108,-2.7875,-13.414285714285715,-1.671428571428571,-3.73,6.222222222222222,6.8625000000000025,0.15714285714285714,6.4625,5.17,Spring,2006,3
2006-03-25,-1.7999999999999998,-2.5125,-10.283333333333333,-1.1999999999999995,-2.48,5.911111111111111,4.7875000000000005,0.4833333333333332,5.7625,5.34,Spring,2006,3
2006-03-26,-3.0,-2.8000000000000003,-8.185714285714285,-2.542857142857143,-4.89,8.625,7.0375000000000005,2.5285714285714285,5.987499999999999,9.73,Spring,2006,3
2006-03-27,-1.6,-3.9500000000000006,-3.185714285714285,-3.1571428571428566,-0.9399999999999998,9.8625,8.4,5.942857142857143,8.674999999999999,10.169999999999998,Spring,2006,3
2006-03-28,2.8500000000000005,0.35,-5.3285714285714265,-0.3142857142857142,1.12,8.825,10.2875,9.114285714285717,9.5125,6.68,Spring,2006,3
2006-03-29,2.2666666666666666,4.300000000000002,-2.457142857142857,2.5625000000000004,1.6700000000000004,9.322222222222221,10.0,14.471428571428573,10.3625,9.56,Spring,2006,3
2006-03-30,3.8125,1.6124999999999998,2.385714285714286,1.657142857142857,4.1099999999999985,15.4125,14.6,17.457142857142856,16.475,16.21,Spring,2006,3
2006-03-31,7.7125,6.7875,1.1,4.428571428571429,6.44,20.750000000000004,21.6875,16.316666666666666,21.8125,17.56,Spring,2006,3
2006-04-01,7.225,7.0625,0.8857142857142856,8.171428571428573,4.133333333333333,18.05,20.35,16.342857142857145,18.9625,10.177777777777779,Spring,2006,4
2006-04-02,5.433333333333333,5.5500000000000025,2.7857142857142856,7.071428571428571,4.566666666666666,14.211111111111107,11.9375,16.25714285714286,13.812499999999998,11.611111111111107,Spring,2006,4
2006-04-03,4.8888888888888875,5.825,-0.4833333333333333,3.5,4.333333333333333,16.855555555555554,16.125,14.916666666666664,16.125,12.977777777777774,Spring,2006,4
2006-04-04,1.6777777777777785,0.13750000000000007,-0.4857142857142858,0.08571428571428577,-1.111111111111111,12.9,11.8,17.314285714285713,14.362499999999995,13.7,Spring,2006,4
2006-04-05,1.3555555555555554,-0.7499999999999999,1.8428571428571427,0.32857142857142857,1.177777777777778,15.622222222222225,13.687500000000002,22.857142857142854,12.0125,17.588888888888892,Spring,2006,4
2006-04-06,4.388888888888889,1.9375,2.2857142857142856,2.4714285714285698,6.533333333333332,17.666666666666668,15.275,24.442857142857147,13.8,18.87777777777778,Spring,2006,4
2006-04-07,8.38888888888889,6.325,1.3285714285714287,2.6142857142857143,7.0888888888888895,17.355555555555554,17.425,18.88571428571429,19.1,17.222222222222218,Spring,2006,4
2006-04-08,-0.17777777777777778,1.25,-5.0,-0.7857142857142857,-2.9111111111111105,17.600000000000005,20.137500000000006,13.885714285714286,17.9125,13.166666666666664,Spring,2006,4
2006-04-09,-1.2999999999999998,-2.3625,-0.9333333333333332,-2.5428571428571423,-2.5888888888888895,10.877777777777775,10.2875,18.883333333333333,9.45,14.933333333333335,Spring,2006,4
2006-04-10,0.6555555555555556,-0.8999999999999999,2.557142857142857,-1.5142857142857142,2.2111111111111112,16.477777777777778,15.4875,23.9,14.525,20.055555555555557,Spring,2006,4
2006-04-11,6.844444444444445,3.9375,4.2,2.7,8.533333333333333,22.58888888888889,20.4875,25.542857142857148,20.4125,25.11111111111111,Spring,2006,4
2006-04-12,12.52222222222222,9.725,1.7428571428571429,5.957142857142857,10.611111111111107,24.93333333333333,23.9625,21.357142857142858,24.375000000000004,23.577777777777786,Spring,2006,4
2006-04-13,10.622222222222222,9.025,3.6428571428571432,9.914285714285716,10.422222222222222,26.24444444444445,26.0625,27.37142857142857,24.925,26.66666666666667,Spring,2006,4
2006-04-14,14.175,10.9625,3.4857142857142858,11.014285714285712,12.233333333333333,27.775,27.7875,29.442857142857147,25.5625,29.63333333333333,Spring,2006,4
2006-04-15,12.35,13.8875,7.128571428571428,10.485714285714282,9.077777777777778,27.2125,26.0625,26.12857142857143,24.3125,27.16666666666667,Spring,2006,4
2006-04-16,12.85,12.575,7.5285714285714285,8.257142857142856,10.677777777777775,23.6625,24.45,25.07142857142857,22.300000000000004,26.12222222222222,Spring,2006,4
2006-04-17,9.725,9.3125,7.371428571428571,6.285714285714287,9.755555555555556,21.175,21.4,22.78571428571429,19.325,18.21111111111111,Spring,2006,4
2006-04-18,6.9499999999999975,5.425,4.114285714285715,4.0285714285714285,7.233333333333332,19.7125,18.4,18.814285714285713,17.925,19.822222222222226,Spring,2006,4
2006-04-19,8.8125,6.3375,1.414285714285714,4.514285714285714,6.288888888888889,22.575,21.3875,11.900000000000002,20.825,21.411111111111108,Spring,2006,4
2006-04-20,10.18888888888889,9.525,0.7142857142857143,8.014285714285714,5.9444444444444455,23.68888888888889,24.2375,13.957142857142856,23.70000000000001,19.75555555555556,Spring,2006,4
2006-04-21,8.822222222222223,10.55,-3.0285714285714285,8.328571428571427,5.244444444444444,23.988888888888887,23.275,18.1,24.375,18.633333333333333,Spring,2006,4
2006-04-22,8.266666666666667,7.0749999999999975,-0.01666666666666659,10.55714285714286,6.544444444444445,22.711111111111112,22.7125,23.616666666666664,23.025,19.566666666666666,Spring,2006,4
2006-04-23,7.48888888888889,7.0875,2.142857142857143,8.014285714285714,5.300000000000002,21.855555555555554,23.4125,23.342857142857145,21.6625,21.11111111111111,Spring,2006,4
2006-04-24,7.955555555555555,6.5375,0.7857142857142857,6.6,6.7444444444444445,23.1,21.4125,17.228571428571428,19.525,22.71111111111113,Spring,2006,4
2006-04-25,7.277777777777778,6.8,-2.2285714285714286,3.1000000000000005,4.311111111111112,22.722222222222232,19.725,5.414285714285716,18.1875,19.266666666666666,Spring,2006,4
2006-04-26,1.9111111111111119,0.975,-3.7142857142857135,-0.3857142857142857,1.0555555555555556,13.633333333333333,12.2125,12.614285714285712,15.2125,14.022222222222226,Spring,2006,4
2006-04-27,2.911111111111111,0.9625,-1.5142857142857142,1.1285714285714283,3.1222222222222213,19.088888888888885,17.1625,18.971428571428564,17.775000000000006,19.677777777777774,Spring,2006,4
2006-04-28,4.499999999999999,3.3875,4.514285714285714,1.6833333333333336,8.288888888888888,21.722222222222207,21.6125,21.728571428571424,20.714285714285715,20.644444444444442,Spring,2006,4
2006-04-29,7.7666666666666675,5.0,3.5571428571428574,4.928571428571429,10.31111111111111,19.577777777777776,20.642857142857142,16.866666666666664,19.3875,17.355555555555554,Spring,2006,4
2006-04-30,10.8,10.075,2.9428571428571435,7.457142857142856,11.122222222222225,16.477777777777774,16.3875,16.65714285714286,21.1125,15.255555555555553,Spring,2006,4
2006-05-01,11.483333333333334,9.6625,4.516666666666667,10.785714285714288,11.02,16.75,16.875,16.850000000000005,21.525,15.829999999999998,Spring,2006,5
2006-05-02,10.4,11.4,3.983333333333334,10.785714285714288,7.3900000000000015,19.75714285714286,18.0625,22.316666666666666,21.8125,19.22,Spring,2006,5
2006-05-03,9.614285714285714,9.7875,2.1333333333333333,10.785714285714288,10.54,23.24285714285714,21.525,22.03333333333333,20.5375,22.72000000000001,Spring,2006,5
2006-05-04,10.728571428571428,11.675,1.95,10.157142857142855,7.840000000000002,22.071428571428577,24.3,15.533333333333333,22.65,19.43,Spring,2006,5
2006-05-05,7.4714285714285715,8.75,3.4333333333333336,8.571428571428571,6.01,19.042857142857144,21.7875,11.016666666666666,23.325,15.56,Spring,2006,5
2006-05-06,3.5714285714285707,6.8,5.199999999999998,6.685714285714284,1.05,15.971428571428573,18.750000000000004,16.500000000000004,21.25,15.1,Spring,2006,5
2006-05-07,4.5,6.1375,5.066666666666666,3.6714285714285713,3.1,17.785714285714285,17.725,19.9,16.2625,19.22,Spring,2006,5
2006-05-08,8.028571428571428,5.975,6.566666666666667,4.442857142857143,9.16,21.828571428571426,20.425,21.566666666666666,18.125,21.51,Spring,2006,5
2006-05-09,10.628571428571428,8.475,4.616666666666666,6.2714285714285705,13.110000000000005,21.9,22.7125,20.566666666666666,21.2375,22.12,Spring,2006,5
2006-05-10,11.9,11.812500000000002,0.7666666666666666,9.142857142857142,10.34,21.74285714285714,22.575,17.849999999999994,23.6125,22.770000000000003,Spring,2006,5
2006-05-11,9.114285714285714,10.625,2.033333333333333,10.314285714285717,6.8400000000000025,19.771428571428565,19.5875,17.599999999999994,20.9625,18.67,Spring,2006,5
2006-05-12,4.442857142857143,5.2625,0.18333333333333326,6.833333333333332,5.43,13.985714285714286,12.725,19.08333333333333,14.757142857142856,13.06,Spring,2006,5
2006-05-13,4.5285714285714285,5.4,2.216666666666667,7.085714285714286,4.3199999999999985,10.171428571428573,9.025,21.766666666666666,12.775,12.78,Spring,2006,5
2006-05-14,5.557142857142856,6.6125,1.2,7.614285714285713,4.79,10.157142857142855,11.2,21.3,16.3,11.33,Spring,2006,5
